hours,beta_1,se,k
0.020089919132053137,0.8506032185001355,0.09431080236245716,10
0.019173254139897795,0.8523129214548777,0.09621305478037842,10
0.018298414836652364,0.8540246821817258,0.09812631968594422,10
0.017463492795282178,0.8557378147566442,0.10004950311225776,10
0.01666666666666667,0.8574516332555979,0.10198152713774969,10
181.14999999999998,-0.8860051468761255,2.5295012945750157,20
172.88446830534969,-1.376316033463958,2.2639004031338748,20
164.99607718036705,-1.8503851703038854,2.008908408659385,20
157.46761841455262,-2.2919708076480294,1.7694035921857663,20
150.28266897548787,-2.684831195748484,1.5502228597059906,20
143.42555518264473,-3.0127245848573536,1.3558093281586485,20
136.88131851587718,-3.2594092252267366,1.1895289941973783,20
130.6356829840058,-3.408643367108748,1.0525948435363914,20
124.67502398231335,-3.444185260755484,0.9428323371790326,20
118.9863385710128,-3.349793156419049,0.8539699612644805,20
113.55721710985311,-3.1092253043515523,0.7762072514364144,20
108.37581618698381,-2.70623995480509,0.6980969507478414,20
103.43083278302517,-2.1360628874626997,0.6106634059045233,20
98.71147961398209,-1.4456174935570512,0.5157903708440595,20
94.20746159921426,-0.6963888964810071,0.4218344993509706,20
89.90895340312895,0.0501369618462305,0.3397739492778388,20
85.80657800160316,0.7324741395054721,0.2793211908752199,20
81.89138622637975,1.289136694577519,0.2409208193572285,20
78.1548372428137,1.6693545419554223,0.21139479860635557,20
74.58877991838251,1.8802604848969544,0.1795386621242562,20
71.18543504131559,1.9484559786881694,0.14468759367008127,20
67.93737835055398,1.9005570211578597,0.1130556574446062,20
64.83752434002155,1.7631796101348125,0.0936906908776164,20
61.87911080187577,1.5629397434478172,0.08852955975986805,20
59.05568407502139,1.3262673700364518,0.08626294043042342,20
56.361084966705945,1.0783829926206625,0.07931599212599884,20
53.789435316486866,0.8440236619758376,0.06914929359115977,20
51.33512517325883,0.6479251566416038,0.06078207783813389,20
48.9928005573692,0.5148232551575821,0.058277873830053936,20
46.75735178112512,0.4694537360633972,0.059699427087266825,20
44.62390230221373,0.5318191832719942,0.05897862621802712,20
42.58779808571954,0.6846795137358899,0.054549431708021304,20
40.64459745153306,0.8931744988813834,0.04936396997904101,20
38.79006138500284,1.1223388578063576,0.04713413984047413,20
37.02014428969416,1.3372073096086934,0.04893428313834985,20
35.33098516208173,1.5028145733862777,0.051801947575948575,20
33.71889916892465,1.587555780162879,0.05188123323465309,20
32.180369608949704,1.5921108449456387,0.049217948657228956,20
30.712040241307797,1.5351643764047804,0.04676695119333398,20
29.310707964068467,1.4355963571337298,0.047107992303679264,20
27.97331582678088,1.3122867697259115,0.0501293842764854,20
26.696946361858345,1.184115596774755,0.05308541646120696,20
25.478815220239152,1.069178913787389,0.052932606854446146,20
24.31626509744023,0.97626731240786,0.04965259807635162,20
23.206759936753457,0.9080751261800724,0.04567083639221088,20
22.14787939693907,0.8671908362502605,0.04347789489382294,20
21.137313572347903,0.8562029237646605,0.04387769314457639,20
20.17285795395429,0.877699869869508,0.04518019577360864,20
19.252408620307666,0.9336446509729754,0.0447181811251278,20
18.37395764791181,1.016680561631415,0.04197671997538513,20
17.535588731019857,1.1122968486704845,0.03871821041203841,20
16.735473001289822,1.2057998985100384,0.03692105552931502,20
15.97186503818121,1.2824960975699355,0.037263884944072706,20
15.24309906138981,1.32769183227003,0.038442627615995754,20
14.547585297014367,1.3274803978235954,0.038396863651841875,20
13.88380650952831,1.2829788507889948,0.03685161738471277,20
13.250314691990924,1.2087954209990213,0.035439492904438555,20
12.645727907278028,1.1200176166185125,0.035620124925455604,20
12.068727273441267,1.0317329458123108,0.03737661334070647,20
11.518054086619744,0.9590289167452528,0.03922228395153541,20
10.992507075227799,0.9165373363174697,0.03946731031651284,20
10.490939779428942,0.9074320653435952,0.03823448023281203,20
10.012258050179499,0.9228585421373526,0.03738124967114026,20
9.555417662386091,0.9533923240170155,0.03828041139687599,20
9.119422036970288,0.9896089683008567,0.0406284494554845,20
8.703320066871091,1.0220840323071498,0.042726511464848016,20
8.306204042242834,1.041570800397453,0.042765787475030174,20
7.927207670322383,1.0449278612152877,0.04081084309453743,20
7.565504185646012,1.0365087909991009,0.038978912734886004,20
7.220304546493565,1.0211264990691291,0.03908118023903206,20
6.890855713625388,1.0035938947456056,0.04111902712423201,20
6.576439007557312,0.9887238873487667,0.04330764384635828,20
6.276368540789996,0.981255007858146,0.04355323655290029,20
5.989989721572743,0.9822540832687888,0.04168245121663486,20
5.7166778259376985,0.9875102667070847,0.03992057752947728,20
5.455836634889437,0.9924038249097092,0.040271942320193196,20
5.206897133777031,0.9923150246133388,0.04276728823763329,20
4.9693162710112695,0.9826241325546495,0.0454647777170276,20
4.742575773419303,0.9587632895210444,0.04606150344312758,20
4.526181015652382,0.9201194262273061,0.04419505502938102,20
4.3196599411804035,0.872750144376,0.04220665982933298,20
4.1225620325194186,0.8233550795954573,0.0423527084011038,20
3.9344573284457165,0.7786338675140096,0.04485721395750194,20
3.754935486052579,0.7452861437599902,0.047736431774437905,20
3.5836048856035885,0.7299801437177061,0.048463780896990244,20
3.420091776229811,0.7352640602460535,0.046380283613591956,20
3.2640394606071763,0.7555058352726807,0.04388017759990163,20
3.1151075168355074,0.7841081492477084,0.04357690367199694,20
2.972971055821725,0.8144736826212564,0.0460797572667949,20
2.837320012547243,0.8400051158434467,0.04944172433676266,20
